episode,round,investment,repay_prop,repayment,tripled_amount,investor_gain,trustee_gain
1530,2,20.0,0.0,0.0,60.0,0.0,60.0
1530,3,20.0,0.0,0.0,60.0,0.0,60.0
1530,4,20.0,0.0,0.0,60.0,0.0,60.0
1530,5,15.0,0.0,0.0,45.0,5.0,45.0
1530,6,15.0,0.0,0.0,45.0,5.0,45.0
1530,7,5.0,0.0,0.0,15.0,15.0,15.0
1530,8,5.0,0.0,0.0,15.0,15.0,15.0
1530,9,0.0,0.0,0.0,0.0,20.0,0.0
1530,10,10.0,0.0,0.0,30.0,10.0,30.0
1531,1,15.0,0.0,0.0,45.0,5.0,45.0
1531,2,5.0,0.0,0.0,15.0,15.0,15.0
1531,3,15.0,0.0,0.0,45.0,5.0,45.0
1531,4,15.0,0.0,0.0,45.0,5.0,45.0
1531,5,20.0,0.0,0.0,60.0,0.0,60.0
1531,6,10.0,0.0,0.0,30.0,10.0,30.0
1531,7,10.0,0.0,0.0,30.0,10.0,30.0
1531,8,0.0,0.0,0.0,0.0,20.0,0.0
1531,9,0.0,0.0,0.0,0.0,20.0,0.0
1531,10,10.0,0.0,0.0,30.0,10.0,30.0
1532,1,0.0,0.0,0.0,0.0,20.0,0.0
1532,2,10.0,0.0,0.0,30.0,10.0,30.0
1532,3,15.0,0.0,0.0,45.0,5.0,45.0
1532,4,5.0,0.0,0.0,15.0,15.0,15.0
1532,5,0.0,0.0,0.0,0.0,20.0,0.0
1532,6,0.0,0.0,0.0,0.0,20.0,0.0
1532,7,0.0,0.0,0.0,0.0,20.0,0.0
1532,8,0.0,0.0,0.0,0.0,20.0,0.0
1532,9,0.0,0.0,0.0,0.0,20.0,0.0
1532,10,0.0,0.0,0.0,0.0,20.0,0.0
1533,1,0.0,0.0,0.0,0.0,20.0,0.0
1533,2,0.0,0.5,0.0,0.0,20.0,0.0
1533,3,0.0,0.0,0.0,0.0,20.0,0.0
1533,4,0.0,0.25,0.0,0.0,20.0,0.0
1533,5,0.0,0.5,0.0,0.0,20.0,0.0
1533,6,0.0,1.0,0.0,0.0,20.0,0.0
1533,7,0.0,0.0,0.0,0.0,20.0,0.0
1533,8,0.0,0.25,0.0,0.0,20.0,0.0
1533,9,10.0,0.75,22.5,30.0,32.5,7.5
1533,10,0.0,1.0,0.0,0.0,20.0,0.0
1534,1,15.0,0.5,22.5,45.0,27.5,22.5
1534,2,20.0,0.5,30.0,60.0,30.0,30.0
1534,3,20.0,0.5,30.0,60.0,30.0,30.0
1534,4,20.0,0.5,30.0,60.0,30.0,30.0
1534,5,20.0,0.5,30.0,60.0,30.0,30.0
1534,6,20.0,0.5,30.0,60.0,30.0,30.0
1534,7,20.0,0.5,30.0,60.0,30.0,30.0
1534,8,20.0,0.5,30.0,60.0,30.0,30.0
1534,9,20.0,0.5,30.0,60.0,30.0,30.0
1534,10,20.0,0.5,30.0,60.0,30.0,30.0
1535,1,10.0,0.5,15.0,30.0,25.0,15.0
1535,2,20.0,0.5,30.0,60.0,30.0,30.0
1535,3,15.0,0.5,22.5,45.0,27.5,22.5
1535,4,5.0,0.5,7.5,15.0,22.5,7.5
1535,5,5.0,0.5,7.5,15.0,22.5,7.5
1535,6,5.0,0.5,7.5,15.0,22.5,7.5
1535,7,5.0,0.5,7.5,15.0,22.5,7.5
1535,8,0.0,0.5,0.0,0.0,20.0,0.0
1535,9,0.0,0.5,0.0,0.0,20.0,0.0
1535,10,0.0,0.25,0.0,0.0,20.0,0.0
1536,1,15.0,0.5,22.5,45.0,27.5,22.5
1536,2,20.0,0.5,30.0,60.0,30.0,30.0
1536,3,20.0,0.5,30.0,60.0,30.0,30.0
1536,4,20.0,0.5,30.0,60.0,30.0,30.0
1536,5,20.0,0.5,30.0,60.0,30.0,30.0
1536,6,20.0,0.5,30.0,60.0,30.0,30.0
1536,7,20.0,0.5,30.0,60.0,30.0,30.0
1536,8,20.0,0.5,30.0,60.0,30.0,30.0
1536,9,15.0,0.5,22.5,45.0,27.5,22.5
1536,10,20.0,0.5,30.0,60.0,30.0,30.0
1537,1,5.0,0.5,7.5,15.0,22.5,7.5
1537,2,20.0,0.5,30.0,60.0,30.0,30.0
1537,3,15.0,0.5,22.5,45.0,27.5,22.5
1537,4,20.0,0.5,30.0,60.0,30.0,30.0
1537,5,5.0,0.5,7.5,15.0,22.5,7.5
1537,6,20.0,0.5,30.0,60.0,30.0,30.0
1537,7,20.0,0.5,30.0,60.0,30.0,30.0
1537,8,20.0,0.5,30.0,60.0,30.0,30.0
1537,9,20.0,0.5,30.0,60.0,30.0,30.0
1537,10,20.0,0.5,30.0,60.0,30.0,30.0
1538,1,20.0,0.5,30.0,60.0,30.0,30.0
1538,2,15.0,0.5,22.5,45.0,27.5,22.5
1538,3,20.0,0.5,30.0,60.0,30.0,30.0
1538,4,20.0,0.5,30.0,60.0,30.0,30.0
1538,5,20.0,0.5,30.0,60.0,30.0,30.0
1538,6,15.0,0.5,22.5,45.0,27.5,22.5
1538,7,20.0,0.5,30.0,60.0,30.0,30.0
1538,8,20.0,0.5,30.0,60.0,30.0,30.0
1538,9,20.0,0.5,30.0,60.0,30.0,30.0
1538,10,20.0,0.5,30.0,60.0,30.0,30.0
1539,1,15.0,0.5,22.5,45.0,27.5,22.5
1539,2,10.0,0.5,15.0,30.0,25.0,15.0
1539,3,15.0,0.5,22.5,45.0,27.5,22.5
1539,4,20.0,0.5,30.0,60.0,30.0,30.0
1539,5,20.0,0.5,30.0,60.0,30.0,30.0
1539,6,20.0,0.25,15.0,60.0,15.0,45.0
1539,7,15.0,0.5,22.5,45.0,27.5,22.5
1539,8,20.0,0.5,30.0,60.0,30.0,30.0
1539,9,20.0,0.5,30.0,60.0,30.0,30.0
1539,10,20.0,0.5,30.0,60.0,30.0,30.0
1540,1,15.0,0.5,22.5,45.0,27.5,22.5
1540,2,20.0,0.5,30.0,60.0,30.0,30.0
1540,3,20.0,0.5,30.0,60.0,30.0,30.0
1540,4,20.0,0.5,30.0,60.0,30.0,30.0
1540,5,20.0,0.5,30.0,60.0,30.0,30.0
1540,6,20.0,0.5,30.0,60.0,30.0,30.0
1540,7,20.0,0.5,30.0,60.0,30.0,30.0
1540,8,20.0,0.5,30.0,60.0,30.0,30.0
1540,9,20.0,0.5,30.0,60.0,30.0,30.0
1540,10,20.0,0.5,30.0,60.0,30.0,30.0
1541,1,10.0,0.5,15.0,30.0,25.0,15.0
1541,2,10.0,0.5,15.0,30.0,25.0,15.0
1541,3,20.0,0.5,30.0,60.0,30.0,30.0
1541,4,15.0,0.5,22.5,45.0,27.5,22.5
1541,5,15.0,0.5,22.5,45.0,27.5,22.5
1541,6,15.0,0.25,11.25,45.0,16.25,33.75
1541,7,20.0,0.5,30.0,60.0,30.0,30.0
1541,8,15.0,0.5,22.5,45.0,27.5,22.5
1541,9,10.0,0.5,15.0,30.0,25.0,15.0
1541,10,20.0,0.5,30.0,60.0,30.0,30.0
1542,1,5.0,0.5,7.5,15.0,22.5,7.5
1542,2,10.0,0.5,15.0,30.0,25.0,15.0
1542,3,10.0,0.5,15.0,30.0,25.0,15.0
1542,4,0.0,0.5,0.0,0.0,20.0,0.0
1542,5,10.0,0.5,15.0,30.0,25.0,15.0
1542,6,10.0,0.5,15.0,30.0,25.0,15.0
1542,7,0.0,0.5,0.0,0.0,20.0,0.0
1542,8,0.0,0.5,0.0,0.0,20.0,0.0
1542,9,0.0,0.5,0.0,0.0,20.0,0.0
1542,10,10.0,0.25,7.5,30.0,17.5,22.5
1543,1,20.0,0.25,15.0,60.0,15.0,45.0
1543,2,20.0,0.25,15.0,60.0,15.0,45.0
1543,3,20.0,0.25,15.0,60.0,15.0,45.0
1543,4,20.0,0.25,15.0,60.0,15.0,45.0
1543,5,20.0,0.25,15.0,60.0,15.0,45.0
1543,6,20.0,0.25,15.0,60.0,15.0,45.0
1543,7,20.0,0.5,30.0,60.0,30.0,30.0
1543,8,20.0,0.5,30.0,60.0,30.0,30.0
1543,9,20.0,0.25,15.0,60.0,15.0,45.0
1543,10,20.0,0.25,15.0,60.0,15.0,45.0
1544,1,15.0,0.25,11.25,45.0,16.25,33.75
1544,2,15.0,0.25,11.25,45.0,16.25,33.75
1544,3,20.0,0.25,15.0,60.0,15.0,45.0
1544,4,20.0,0.25,15.0,60.0,15.0,45.0
1544,5,20.0,0.25,15.0,60.0,15.0,45.0
1544,6,20.0,0.25,15.0,60.0,15.0,45.0
1544,7,20.0,0.25,15.0,60.0,15.0,45.0
1544,8,20.0,0.25,15.0,60.0,15.0,45.0
1544,9,20.0,0.25,15.0,60.0,15.0,45.0
1544,10,20.0,0.25,15.0,60.0,15.0,45.0
1545,1,20.0,0.25,15.0,60.0,15.0,45.0
1545,2,20.0,0.25,15.0,60.0,15.0,45.0
1545,3,20.0,0.25,15.0,60.0,15.0,45.0
1545,4,20.0,0.25,15.0,60.0,15.0,45.0
1545,5,15.0,0.75,33.75,45.0,38.75,11.25
1545,6,20.0,0.25,15.0,60.0,15.0,45.0
1545,7,20.0,0.25,15.0,60.0,15.0,45.0
1545,8,20.0,0.25,15.0,60.0,15.0,45.0
1545,9,20.0,0.25,15.0,60.0,15.0,45.0
1545,10,20.0,0.25,15.0,60.0,15.0,45.0
1546,1,5.0,0.25,3.75,15.0,18.75,11.25
1546,2,20.0,0.25,15.0,60.0,15.0,45.0
1546,3,20.0,0.25,15.0,60.0,15.0,45.0
1546,4,5.0,0.25,3.75,15.0,18.75,11.25
1546,5,10.0,0.25,7.5,30.0,17.5,22.5
1546,6,0.0,0.25,0.0,0.0,20.0,0.0
1546,7,0.0,0.25,0.0,0.0,20.0,0.0
1546,8,0.0,0.25,0.0,0.0,20.0,0.0
1546,9,5.0,0.25,3.75,15.0,18.75,11.25
1546,10,0.0,0.25,0.0,0.0,20.0,0.0
1547,1,15.0,0.25,11.25,45.0,16.25,33.75
1547,2,20.0,0.25,15.0,60.0,15.0,45.0
1547,3,5.0,0.25,3.75,15.0,18.75,11.25
1547,4,5.0,0.25,3.75,15.0,18.75,11.25
1547,5,0.0,0.25,0.0,0.0,20.0,0.0
1547,6,0.0,0.25,0.0,0.0,20.0,0.0
1547,7,0.0,0.25,0.0,0.0,20.0,0.0
1547,8,0.0,0.5,0.0,0.0,20.0,0.0
1547,9,0.0,0.25,0.0,0.0,20.0,0.0
1547,10,0.0,0.5,0.0,0.0,20.0,0.0
1548,1,5.0,0.25,3.75,15.0,18.75,11.25
1548,2,15.0,0.25,11.25,45.0,16.25,33.75
1548,3,20.0,0.25,15.0,60.0,15.0,45.0
1548,4,20.0,0.25,15.0,60.0,15.0,45.0
1548,5,15.0,0.25,11.25,45.0,16.25,33.75
1548,6,20.0,0.25,15.0,60.0,15.0,45.0
1548,7,5.0,1.0,15.0,15.0,30.0,0.0
1548,8,15.0,0.25,11.25,45.0,16.25,33.75
1548,9,15.0,0.25,11.25,45.0,16.25,33.75
1548,10,20.0,0.25,15.0,60.0,15.0,45.0
1549,1,15.0,0.25,11.25,45.0,16.25,33.75
1549,2,20.0,0.25,15.0,60.0,15.0,45.0
1549,3,20.0,0.25,15.0,60.0,15.0,45.0
1549,4,20.0,0.25,15.0,60.0,15.0,45.0
1549,5,20.0,0.25,15.0,60.0,15.0,45.0
1549,6,20.0,0.25,15.0,60.0,15.0,45.0
1549,7,20.0,0.25,15.0,60.0,15.0,45.0
1549,8,20.0,0.25,15.0,60.0,15.0,45.0
1549,9,20.0,0.25,15.0,60.0,15.0,45.0
1549,10,20.0,0.25,15.0,60.0,15.0,45.0
1550,1,15.0,0.25,11.25,45.0,16.25,33.75
1550,2,5.0,0.25,3.75,15.0,18.75,11.25
1550,3,20.0,0.25,15.0,60.0,15.0,45.0
1550,4,15.0,0.25,11.25,45.0,16.25,33.75
1550,5,20.0,0.25,15.0,60.0,15.0,45.0
1550,6,15.0,0.25,11.25,45.0,16.25,33.75
1550,7,20.0,0.25,15.0,60.0,15.0,45.0
1550,8,20.0,0.25,15.0,60.0,15.0,45.0
1550,9,20.0,0.25,15.0,60.0,15.0,45.0
1550,10,20.0,0.25,15.0,60.0,15.0,45.0
1551,1,20.0,1.0,60.0,60.0,60.0,0.0
1551,2,20.0,0.25,15.0,60.0,15.0,45.0
1551,3,15.0,0.25,11.25,45.0,16.25,33.75
1551,4,20.0,0.25,15.0,60.0,15.0,45.0
1551,5,20.0,0.25,15.0,60.0,15.0,45.0
1551,6,20.0,0.25,15.0,60.0,15.0,45.0
1551,7,20.0,0.25,15.0,60.0,15.0,45.0
1551,8,20.0,0.25,15.0,60.0,15.0,45.0
1551,9,20.0,0.25,15.0,60.0,15.0,45.0
1551,10,20.0,0.0,0.0,60.0,0.0,60.0
1552,1,10.0,0.25,7.5,30.0,17.5,22.5
1552,2,15.0,1.0,45.0,45.0,50.0,0.0
1552,3,15.0,0.25,11.25,45.0,16.25,33.75
1552,4,20.0,0.25,15.0,60.0,15.0,45.0
1552,5,15.0,0.25,11.25,45.0,16.25,33.75
1552,6,15.0,0.25,11.25,45.0,16.25,33.75
1552,7,20.0,0.25,15.0,60.0,15.0,45.0
1552,8,20.0,0.25,15.0,60.0,15.0,45.0
1552,9,20.0,0.25,15.0,60.0,15.0,45.0
1552,10,20.0,0.25,15.0,60.0,15.0,45.0
1553,1,5.0,0.25,3.75,15.0,18.75,11.25
1553,2,20.0,0.25,15.0,60.0,15.0,45.0
1553,3,10.0,0.25,7.5,30.0,17.5,22.5
1553,4,5.0,0.25,3.75,15.0,18.75,11.25
1553,5,0.0,0.25,0.0,0.0,20.0,0.0
1553,6,5.0,0.25,3.75,15.0,18.75,11.25
1553,7,0.0,0.25,0.0,0.0,20.0,0.0
1553,8,0.0,0.25,0.0,0.0,20.0,0.0
1553,9,0.0,1.0,0.0,0.0,20.0,0.0
1553,10,0.0,0.25,0.0,0.0,20.0,0.0
1554,1,5.0,0.25,3.75,15.0,18.75,11.25
1554,2,10.0,0.25,7.5,30.0,17.5,22.5
1554,3,20.0,0.25,15.0,60.0,15.0,45.0
1554,4,10.0,0.25,7.5,30.0,17.5,22.5
1554,5,5.0,0.25,3.75,15.0,18.75,11.25
1554,6,5.0,0.5,7.5,15.0,22.5,7.5
1554,7,0.0,0.25,0.0,0.0,20.0,0.0
1554,8,10.0,0.25,7.5,30.0,17.5,22.5
1554,9,10.0,0.25,7.5,30.0,17.5,22.5
1554,10,5.0,0.25,3.75,15.0,18.75,11.25
1555,1,5.0,0.25,3.75,15.0,18.75,11.25
1555,2,10.0,0.25,7.5,30.0,17.5,22.5
1555,3,5.0,0.25,3.75,15.0,18.75,11.25
1555,4,0.0,0.25,0.0,0.0,20.0,0.0
1555,5,0.0,0.25,0.0,0.0,20.0,0.0
1555,6,0.0,0.0,0.0,0.0,20.0,0.0
1555,7,0.0,0.25,0.0,0.0,20.0,0.0
1555,8,0.0,0.5,0.0,0.0,20.0,0.0
1555,9,0.0,0.0,0.0,0.0,20.0,0.0
1555,10,0.0,0.25,0.0,0.0,20.0,0.0
1556,1,10.0,0.25,7.5,30.0,17.5,22.5
1556,2,15.0,0.25,11.25,45.0,16.25,33.75
1556,3,20.0,0.75,45.0,60.0,45.0,15.0
1556,4,20.0,0.25,15.0,60.0,15.0,45.0
1556,5,10.0,0.25,7.5,30.0,17.5,22.5
1556,6,15.0,0.25,11.25,45.0,16.25,33.75
1556,7,20.0,0.25,15.0,60.0,15.0,45.0
1556,8,20.0,0.25,15.0,60.0,15.0,45.0
1556,9,20.0,0.25,15.0,60.0,15.0,45.0
1556,10,10.0,0.25,7.5,30.0,17.5,22.5
1557,1,5.0,0.25,3.75,15.0,18.75,11.25
1557,2,20.0,0.25,15.0,60.0,15.0,45.0
1557,3,20.0,0.25,15.0,60.0,15.0,45.0
1557,4,5.0,0.25,3.75,15.0,18.75,11.25
1557,5,15.0,0.25,11.25,45.0,16.25,33.75
1557,6,15.0,0.25,11.25,45.0,16.25,33.75
1557,7,15.0,0.25,11.25,45.0,16.25,33.75
1557,8,20.0,0.75,45.0,60.0,45.0,15.0
1557,9,20.0,0.25,15.0,60.0,15.0,45.0
1557,10,10.0,0.25,7.5,30.0,17.5,22.5
1558,1,10.0,0.25,7.5,30.0,17.5,22.5
1558,2,10.0,0.25,7.5,30.0,17.5,22.5
1558,3,15.0,0.25,11.25,45.0,16.25,33.75
1558,4,15.0,0.25,11.25,45.0,16.25,33.75
1558,5,10.0,0.25,7.5,30.0,17.5,22.5
1558,6,5.0,0.25,3.75,15.0,18.75,11.25
1558,7,10.0,0.25,7.5,30.0,17.5,22.5
1558,8,10.0,0.25,7.5,30.0,17.5,22.5
1558,9,20.0,0.25,15.0,60.0,15.0,45.0
1558,10,20.0,0.25,15.0,60.0,15.0,45.0
1559,1,5.0,0.25,3.75,15.0,18.75,11.25
1559,2,10.0,0.25,7.5,30.0,17.5,22.5
1559,3,20.0,0.25,15.0,60.0,15.0,45.0
1559,4,10.0,0.25,7.5,30.0,17.5,22.5
1559,5,10.0,0.25,7.5,30.0,17.5,22.5
1559,6,0.0,0.25,0.0,0.0,20.0,0.0
1559,7,10.0,0.25,7.5,30.0,17.5,22.5
1559,8,0.0,0.25,0.0,0.0,20.0,0.0
1559,9,5.0,0.25,3.75,15.0,18.75,11.25
1559,10,10.0,0.25,7.5,30.0,17.5,22.5
1560,1,5.0,0.25,3.75,15.0,18.75,11.25
1560,2,15.0,0.25,11.25,45.0,16.25,33.75
1560,3,5.0,0.25,3.75,15.0,18.75,11.25
1560,4,15.0,0.25,11.25,45.0,16.25,33.75
1560,5,5.0,0.25,3.75,15.0,18.75,11.25
1560,6,10.0,0.25,7.5,30.0,17.5,22.5
1560,7,10.0,0.25,7.5,30.0,17.5,22.5
1560,8,15.0,0.25,11.25,45.0,16.25,33.75
1560,9,5.0,0.25,3.75,15.0,18.75,11.25
1560,10,10.0,0.25,7.5,30.0,17.5,22.5
1561,1,15.0,0.25,11.25,45.0,16.25,33.75
1561,2,20.0,0.25,15.0,60.0,15.0,45.0
1561,3,15.0,0.25,11.25,45.0,16.25,33.75
1561,4,10.0,0.25,7.5,30.0,17.5,22.5
1561,5,15.0,0.25,11.25,45.0,16.25,33.75
1561,6,20.0,1.0,60.0,60.0,60.0,0.0
1561,7,20.0,0.25,15.0,60.0,15.0,45.0
1561,8,15.0,0.25,11.25,45.0,16.25,33.75
1561,9,15.0,0.25,11.25,45.0,16.25,33.75
1561,10,15.0,0.25,11.25,45.0,16.25,33.75
1562,1,5.0,0.25,3.75,15.0,18.75,11.25
1562,2,15.0,0.25,11.25,45.0,16.25,33.75
1562,3,15.0,0.25,11.25,45.0,16.25,33.75
1562,4,20.0,0.25,15.0,60.0,15.0,45.0
1562,5,15.0,0.25,11.25,45.0,16.25,33.75
1562,6,15.0,0.25,11.25,45.0,16.25,33.75
1562,7,15.0,0.25,11.25,45.0,16.25,33.75
1562,8,5.0,0.25,3.75,15.0,18.75,11.25
1562,9,15.0,0.25,11.25,45.0,16.25,33.75
1562,10,15.0,0.25,11.25,45.0,16.25,33.75
1563,1,5.0,0.25,3.75,15.0,18.75,11.25
1563,2,0.0,0.25,0.0,0.0,20.0,0.0
1563,3,0.0,0.25,0.0,0.0,20.0,0.0
1563,4,10.0,0.25,7.5,30.0,17.5,22.5
1563,5,0.0,0.25,0.0,0.0,20.0,0.0
1563,6,0.0,0.25,0.0,0.0,20.0,0.0
1563,7,0.0,0.25,0.0,0.0,20.0,0.0
1563,8,0.0,0.25,0.0,0.0,20.0,0.0
1563,9,0.0,0.25,0.0,0.0,20.0,0.0
1563,10,0.0,0.25,0.0,0.0,20.0,0.0
1564,1,5.0,0.25,3.75,15.0,18.75,11.25
1564,2,10.0,0.25,7.5,30.0,17.5,22.5
1564,3,0.0,0.25,0.0,0.0,20.0,0.0
1564,4,5.0,0.0,0.0,15.0,15.0,15.0
1564,5,0.0,0.0,0.0,0.0,20.0,0.0
1564,6,0.0,0.25,0.0,0.0,20.0,0.0
1564,7,0.0,0.5,0.0,0.0,20.0,0.0
1564,8,0.0,0.75,0.0,0.0,20.0,0.0
1564,9,0.0,0.0,0.0,0.0,20.0,0.0
1564,10,0.0,0.25,0.0,0.0,20.0,0.0
1565,1,20.0,0.5,30.0,60.0,30.0,30.0
1565,2,20.0,0.5,30.0,60.0,30.0,30.0
1565,3,20.0,0.5,30.0,60.0,30.0,30.0
1565,4,20.0,0.5,30.0,60.0,30.0,30.0
1565,5,20.0,0.5,30.0,60.0,30.0,30.0
1565,6,20.0,0.5,30.0,60.0,30.0,30.0
1565,7,20.0,0.5,30.0,60.0,30.0,30.0
1565,8,20.0,0.5,30.0,60.0,30.0,30.0
1565,9,20.0,0.5,30.0,60.0,30.0,30.0
1565,10,20.0,0.5,30.0,60.0,30.0,30.0
1566,1,15.0,0.5,22.5,45.0,27.5,22.5
1566,2,20.0,0.5,30.0,60.0,30.0,30.0
1566,3,20.0,0.5,30.0,60.0,30.0,30.0
1566,4,15.0,0.5,22.5,45.0,27.5,22.5
1566,5,20.0,0.0,0.0,60.0,0.0,60.0
1566,6,20.0,0.5,30.0,60.0,30.0,30.0
1566,7,20.0,0.5,30.0,60.0,30.0,30.0
1566,8,20.0,0.5,30.0,60.0,30.0,30.0
1566,9,20.0,0.5,30.0,60.0,30.0,30.0
1566,10,20.0,0.25,15.0,60.0,15.0,45.0
1567,1,20.0,0.5,30.0,60.0,30.0,30.0
1567,2,20.0,0.5,30.0,60.0,30.0,30.0
1567,3,20.0,0.5,30.0,60.0,30.0,30.0
1567,4,20.0,0.5,30.0,60.0,30.0,30.0
1567,5,20.0,0.5,30.0,60.0,30.0,30.0
1567,6,20.0,0.25,15.0,60.0,15.0,45.0
1567,7,20.0,0.75,45.0,60.0,45.0,15.0
1567,8,20.0,0.5,30.0,60.0,30.0,30.0
1567,9,20.0,0.5,30.0,60.0,30.0,30.0
1567,10,20.0,0.5,30.0,60.0,30.0,30.0
1568,1,0.0,0.5,0.0,0.0,20.0,0.0
1568,2,0.0,0.5,0.0,0.0,20.0,0.0
1568,3,10.0,0.5,15.0,30.0,25.0,15.0
1568,4,0.0,0.5,0.0,0.0,20.0,0.0
1568,5,0.0,0.5,0.0,0.0,20.0,0.0
1568,6,0.0,0.5,0.0,0.0,20.0,0.0
1568,7,5.0,0.25,3.75,15.0,18.75,11.25
1568,8,5.0,0.5,7.5,15.0,22.5,7.5
1568,9,10.0,0.25,7.5,30.0,17.5,22.5
1568,10,0.0,0.25,0.0,0.0,20.0,0.0
1569,1,10.0,0.5,15.0,30.0,25.0,15.0
1569,2,15.0,0.5,22.5,45.0,27.5,22.5
1569,3,20.0,0.5,30.0,60.0,30.0,30.0
1569,4,20.0,0.5,30.0,60.0,30.0,30.0
1569,5,20.0,0.5,30.0,60.0,30.0,30.0
1569,6,20.0,0.5,30.0,60.0,30.0,30.0
1569,7,20.0,0.5,30.0,60.0,30.0,30.0
1569,8,20.0,0.5,30.0,60.0,30.0,30.0
1569,9,20.0,0.5,30.0,60.0,30.0,30.0
1569,10,20.0,0.5,30.0,60.0,30.0,30.0
1570,1,20.0,0.5,30.0,60.0,30.0,30.0
1570,2,15.0,0.5,22.5,45.0,27.5,22.5
1570,3,20.0,0.5,30.0,60.0,30.0,30.0
1570,4,15.0,0.5,22.5,45.0,27.5,22.5
1570,5,15.0,0.5,22.5,45.0,27.5,22.5
1570,6,20.0,0.5,30.0,60.0,30.0,30.0
1570,7,20.0,0.5,30.0,60.0,30.0,30.0
1570,8,20.0,0.5,30.0,60.0,30.0,30.0
1570,9,20.0,0.5,30.0,60.0,30.0,30.0
1570,10,20.0,0.5,30.0,60.0,30.0,30.0
1571,1,5.0,0.5,7.5,15.0,22.5,7.5
1571,2,20.0,0.5,30.0,60.0,30.0,30.0
1571,3,20.0,0.5,30.0,60.0,30.0,30.0
1571,4,20.0,0.5,30.0,60.0,30.0,30.0
1571,5,15.0,0.5,22.5,45.0,27.5,22.5
1571,6,20.0,0.5,30.0,60.0,30.0,30.0
1571,7,10.0,0.25,7.5,30.0,17.5,22.5
1571,8,5.0,0.5,7.5,15.0,22.5,7.5
1571,9,5.0,0.5,7.5,15.0,22.5,7.5
1571,10,5.0,0.5,7.5,15.0,22.5,7.5
1572,1,15.0,0.5,22.5,45.0,27.5,22.5
1572,2,20.0,0.5,30.0,60.0,30.0,30.0
1572,3,20.0,0.5,30.0,60.0,30.0,30.0
1572,4,20.0,0.5,30.0,60.0,30.0,30.0
1572,5,20.0,0.5,30.0,60.0,30.0,30.0
1572,6,20.0,0.5,30.0,60.0,30.0,30.0
1572,7,20.0,0.5,30.0,60.0,30.0,30.0
1572,8,20.0,0.5,30.0,60.0,30.0,30.0
1572,9,20.0,0.5,30.0,60.0,30.0,30.0
1572,10,20.0,0.5,30.0,60.0,30.0,30.0
1573,1,20.0,0.5,30.0,60.0,30.0,30.0
1573,2,10.0,0.5,15.0,30.0,25.0,15.0
1573,3,20.0,0.5,30.0,60.0,30.0,30.0
1573,4,20.0,0.5,30.0,60.0,30.0,30.0
1573,5,20.0,0.5,30.0,60.0,30.0,30.0
1573,6,20.0,0.5,30.0,60.0,30.0,30.0
1573,7,20.0,0.5,30.0,60.0,30.0,30.0
1573,8,20.0,0.5,30.0,60.0,30.0,30.0
1573,9,20.0,0.5,30.0,60.0,30.0,30.0
1573,10,20.0,0.5,30.0,60.0,30.0,30.0
1574,1,10.0,0.5,15.0,30.0,25.0,15.0
1574,2,5.0,0.5,7.5,15.0,22.5,7.5
1574,3,15.0,0.5,22.5,45.0,27.5,22.5
1574,4,5.0,0.5,7.5,15.0,22.5,7.5
1574,5,10.0,0.5,15.0,30.0,25.0,15.0
1574,6,10.0,0.5,15.0,30.0,25.0,15.0
1574,7,15.0,0.5,22.5,45.0,27.5,22.5
1574,8,10.0,0.5,15.0,30.0,25.0,15.0
1574,9,15.0,0.5,22.5,45.0,27.5,22.5
1574,10,10.0,0.5,15.0,30.0,25.0,15.0
1575,1,10.0,0.5,15.0,30.0,25.0,15.0
1575,2,20.0,0.5,30.0,60.0,30.0,30.0
1575,3,20.0,0.75,45.0,60.0,45.0,15.0
1575,4,20.0,0.25,15.0,60.0,15.0,45.0
1575,5,20.0,0.5,30.0,60.0,30.0,30.0
1575,6,20.0,0.5,30.0,60.0,30.0,30.0
1575,7,20.0,0.5,30.0,60.0,30.0,30.0
1575,8,20.0,0.5,30.0,60.0,30.0,30.0
1575,9,20.0,0.5,30.0,60.0,30.0,30.0
1575,10,20.0,0.5,30.0,60.0,30.0,30.0
1576,1,20.0,0.5,30.0,60.0,30.0,30.0
1576,2,20.0,0.5,30.0,60.0,30.0,30.0
1576,3,15.0,0.5,22.5,45.0,27.5,22.5
1576,4,15.0,0.5,22.5,45.0,27.5,22.5
1576,5,20.0,0.5,30.0,60.0,30.0,30.0
1576,6,20.0,0.5,30.0,60.0,30.0,30.0
1576,7,20.0,0.5,30.0,60.0,30.0,30.0
1576,8,20.0,0.5,30.0,60.0,30.0,30.0
1576,9,20.0,0.5,30.0,60.0,30.0,30.0
1576,10,20.0,0.5,30.0,60.0,30.0,30.0
1577,1,10.0,0.5,15.0,30.0,25.0,15.0
1577,2,20.0,0.5,30.0,60.0,30.0,30.0
1577,3,20.0,0.5,30.0,60.0,30.0,30.0
1577,4,20.0,1.0,60.0,60.0,60.0,0.0
1577,5,20.0,0.5,30.0,60.0,30.0,30.0
1577,6,20.0,0.5,30.0,60.0,30.0,30.0
1577,7,20.0,0.5,30.0,60.0,30.0,30.0
1577,8,20.0,0.5,30.0,60.0,30.0,30.0
1577,9,20.0,0.5,30.0,60.0,30.0,30.0
1577,10,20.0,0.5,30.0,60.0,30.0,30.0
1578,1,0.0,0.5,0.0,0.0,20.0,0.0
1578,2,10.0,0.5,15.0,30.0,25.0,15.0
