episode,round,world,investment,repay_prop,investor_gain,trustee_gain,fair_repay_prop,mid_repay_prop,max_repay_prop
443,10,coordinated,10.0,0.25,17.5,22.5,0.0,0.25,0.5
444,1,coordinated,10.0,0.25,17.5,22.5,0.0,0.0,0.0
444,2,coordinated,10.0,0.25,17.5,22.5,0.25,0.0,0.25
444,3,coordinated,10.0,0.25,17.5,22.5,0.75,0.25,0.0
444,4,coordinated,10.0,0.25,17.5,22.5,1.0,0.75,0.0
444,5,coordinated,10.0,0.25,17.5,22.5,1.0,0.0,0.25
444,6,coordinated,10.0,0.25,17.5,22.5,0.5,0.0,0.0
444,7,coordinated,10.0,0.5,25.0,15.0,0.25,0.75,0.25
444,8,coordinated,15.0,0.25,16.25,33.75,0.75,0.25,0.75
444,9,coordinated,10.0,0.25,17.5,22.5,0.75,0.25,0.5
444,10,coordinated,10.0,0.25,17.5,22.5,0.0,0.25,1.0
445,1,coordinated,10.0,0.0,10.0,30.0,1.0,0.0,0.0
445,2,coordinated,5.0,0.0,15.0,15.0,0.0,1.0,0.25
445,3,coordinated,5.0,0.0,15.0,15.0,0.5,0.0,0.75
445,4,coordinated,5.0,0.0,15.0,15.0,0.0,0.25,0.0
445,5,coordinated,5.0,0.0,15.0,15.0,0.0,0.25,0.75
445,6,coordinated,5.0,0.5,22.5,7.5,0.75,0.5,1.0
445,7,coordinated,15.0,0.0,5.0,45.0,1.0,0.0,1.0
445,8,coordinated,5.0,0.25,18.75,11.25,0.5,0.5,0.25
445,9,coordinated,10.0,0.0,10.0,30.0,0.5,0.0,1.0
445,10,coordinated,5.0,0.0,15.0,15.0,0.5,1.0,0.0
446,1,coordinated,10.0,0.0,10.0,30.0,0.25,0.0,0.0
446,2,coordinated,5.0,0.0,15.0,15.0,0.0,1.0,0.25
446,3,coordinated,5.0,0.0,15.0,15.0,0.5,0.0,0.75
446,4,coordinated,5.0,0.0,15.0,15.0,0.0,0.25,0.75
446,5,coordinated,5.0,0.0,15.0,15.0,0.0,0.25,0.5
446,6,coordinated,5.0,0.0,15.0,15.0,0.0,0.5,1.0
446,7,coordinated,5.0,0.0,15.0,15.0,0.0,0.5,0.5
446,8,coordinated,5.0,0.0,15.0,15.0,0.0,0.25,0.0
446,9,coordinated,5.0,0.0,15.0,15.0,0.0,1.0,0.25
446,10,coordinated,5.0,0.0,15.0,15.0,0.0,0.0,1.0
447,1,coordinated,10.0,0.25,17.5,22.5,0.5,0.0,0.0
447,2,coordinated,10.0,0.25,17.5,22.5,0.0,0.0,0.25
447,3,coordinated,10.0,0.25,17.5,22.5,0.75,0.25,0.0
447,4,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.0
447,5,coordinated,10.0,0.25,17.5,22.5,0.5,0.0,0.25
447,6,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.0
447,7,coordinated,10.0,0.5,25.0,15.0,0.25,0.75,0.25
447,8,coordinated,15.0,0.5,27.5,22.5,1.0,0.25,0.75
447,9,coordinated,15.0,0.5,27.5,22.5,0.5,0.5,0.25
447,10,coordinated,15.0,0.25,16.25,33.75,0.75,0.0,0.0
448,1,coordinated,10.0,0.25,17.5,22.5,1.0,0.0,0.0
448,2,coordinated,10.0,0.25,17.5,22.5,1.0,0.0,0.25
448,3,coordinated,10.0,0.25,17.5,22.5,0.0,0.25,0.0
448,4,coordinated,10.0,0.25,17.5,22.5,0.25,0.75,0.0
448,5,coordinated,10.0,0.0,10.0,30.0,0.75,0.0,1.0
448,6,coordinated,5.0,0.25,18.75,11.25,0.0,0.25,0.75
448,7,coordinated,10.0,0.25,17.5,22.5,0.0,0.5,0.0
448,8,coordinated,10.0,0.25,17.5,22.5,1.0,0.5,0.25
448,9,coordinated,10.0,0.5,25.0,15.0,0.75,0.5,0.75
448,10,coordinated,15.0,0.5,27.5,22.5,1.0,0.75,0.5
449,1,coordinated,10.0,0.25,17.5,22.5,0.0,0.0,0.0
449,2,coordinated,10.0,0.25,17.5,22.5,0.5,0.0,0.25
449,3,coordinated,10.0,0.25,17.5,22.5,1.0,0.25,0.0
449,4,coordinated,10.0,0.25,17.5,22.5,0.0,0.75,0.0
449,5,coordinated,10.0,0.25,17.5,22.5,0.0,0.0,0.25
449,6,coordinated,10.0,0.25,17.5,22.5,1.0,0.0,0.0
449,7,coordinated,10.0,0.25,17.5,22.5,0.25,1.0,0.5
449,8,coordinated,10.0,0.25,17.5,22.5,0.0,0.5,0.25
449,9,coordinated,10.0,0.5,25.0,15.0,0.75,0.5,0.5
449,10,coordinated,15.0,0.5,27.5,22.5,1.0,0.75,0.5
450,1,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.0
450,2,coordinated,10.0,0.25,17.5,22.5,0.25,0.0,0.25
450,3,coordinated,10.0,0.25,17.5,22.5,0.5,0.25,0.0
450,4,coordinated,10.0,0.25,17.5,22.5,0.5,0.75,0.0
450,5,coordinated,10.0,0.25,17.5,22.5,0.25,0.0,0.25
450,6,coordinated,10.0,0.25,17.5,22.5,0.0,0.0,0.25
450,7,coordinated,10.0,0.25,17.5,22.5,0.25,0.75,0.25
450,8,coordinated,10.0,0.25,17.5,22.5,0.25,0.5,0.25
450,9,coordinated,10.0,0.25,17.5,22.5,0.25,0.5,0.75
450,10,coordinated,10.0,0.25,17.5,22.5,0.0,0.25,1.0
451,1,coordinated,10.0,0.25,17.5,22.5,1.0,0.0,0.0
451,2,coordinated,10.0,0.25,17.5,22.5,0.0,0.0,0.25
451,3,coordinated,10.0,0.25,17.5,22.5,0.25,0.25,0.0
451,4,coordinated,10.0,0.25,17.5,22.5,1.0,0.75,0.0
451,5,coordinated,10.0,0.25,17.5,22.5,1.0,0.0,1.0
451,6,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.0
451,7,coordinated,10.0,0.25,17.5,22.5,0.0,0.75,0.25
451,8,coordinated,10.0,0.75,32.5,7.5,0.75,0.5,0.5
451,9,coordinated,20.0,0.25,15.0,45.0,0.25,0.0,0.0
451,10,coordinated,10.0,0.75,32.5,7.5,0.5,0.75,1.0
452,1,coordinated,10.0,0.0,10.0,30.0,0.25,0.0,0.0
452,2,coordinated,5.0,0.0,15.0,15.0,0.0,1.0,0.25
452,3,coordinated,5.0,0.0,15.0,15.0,0.5,0.0,0.75
452,4,coordinated,5.0,0.25,18.75,11.25,0.0,1.0,0.75
452,5,coordinated,10.0,0.25,17.5,22.5,1.0,0.0,0.5
452,6,coordinated,10.0,0.25,17.5,22.5,1.0,0.0,0.0
452,7,coordinated,10.0,0.5,25.0,15.0,0.5,0.75,0.25
452,8,coordinated,15.0,0.5,27.5,22.5,0.25,0.25,0.75
452,9,coordinated,15.0,0.5,27.5,22.5,1.0,0.5,0.25
452,10,coordinated,15.0,0.25,16.25,33.75,1.0,0.5,0.0
453,1,coordinated,10.0,0.25,17.5,22.5,0.5,0.0,0.0
453,2,coordinated,10.0,0.25,17.5,22.5,1.0,0.0,0.25
453,3,coordinated,10.0,0.25,17.5,22.5,0.0,0.25,0.0
453,4,coordinated,10.0,0.25,17.5,22.5,0.75,0.75,0.0
453,5,coordinated,10.0,0.25,17.5,22.5,0.5,0.0,0.25
453,6,coordinated,10.0,0.25,17.5,22.5,0.5,0.5,0.0
453,7,coordinated,10.0,0.25,17.5,22.5,0.5,0.75,0.25
453,8,coordinated,10.0,0.25,17.5,22.5,0.5,0.5,0.25
453,9,coordinated,10.0,0.5,25.0,15.0,0.75,0.5,0.75
453,10,coordinated,15.0,0.25,16.25,33.75,1.0,0.75,0.25
454,1,coordinated,10.0,0.25,17.5,22.5,0.25,0.0,0.0
454,2,coordinated,10.0,0.5,25.0,15.0,0.75,0.25,0.25
454,3,coordinated,15.0,0.25,16.25,33.75,0.5,0.25,0.0
454,4,coordinated,10.0,0.25,17.5,22.5,1.0,0.75,0.0
454,5,coordinated,10.0,0.25,17.5,22.5,0.0,0.0,0.25
454,6,coordinated,10.0,0.25,17.5,22.5,0.0,0.0,0.5
454,7,coordinated,10.0,0.5,25.0,15.0,1.0,0.75,0.25
454,8,coordinated,15.0,0.25,16.25,33.75,0.0,0.25,0.75
454,9,coordinated,10.0,0.5,25.0,15.0,0.25,0.25,0.5
454,10,coordinated,15.0,0.5,27.5,22.5,1.0,0.5,0.5
455,1,coordinated,10.0,0.0,10.0,30.0,0.0,0.0,0.0
455,2,coordinated,5.0,0.0,15.0,15.0,0.0,1.0,0.25
455,3,coordinated,5.0,0.0,15.0,15.0,0.5,0.0,0.75
455,4,coordinated,5.0,0.0,15.0,15.0,0.0,0.25,0.5
455,5,coordinated,5.0,0.0,15.0,15.0,0.0,0.25,0.5
455,6,coordinated,5.0,0.0,15.0,15.0,0.0,0.5,0.25
455,7,coordinated,5.0,0.0,15.0,15.0,0.0,0.5,0.5
455,8,coordinated,5.0,0.0,15.0,15.0,0.0,0.25,0.0
455,9,coordinated,5.0,0.0,15.0,15.0,0.0,1.0,0.25
455,10,coordinated,5.0,0.0,15.0,15.0,0.0,0.0,1.0
456,1,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.0
456,2,coordinated,10.0,0.25,17.5,22.5,0.25,0.0,0.25
456,3,coordinated,10.0,0.25,17.5,22.5,1.0,0.25,0.0
456,4,coordinated,10.0,0.25,17.5,22.5,0.25,0.75,0.0
456,5,coordinated,10.0,0.25,17.5,22.5,0.25,0.0,0.25
456,6,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.0
456,7,coordinated,10.0,0.5,25.0,15.0,1.0,0.75,0.25
456,8,coordinated,15.0,0.5,27.5,22.5,0.5,0.25,0.25
456,9,coordinated,15.0,0.5,27.5,22.5,0.25,0.5,0.25
456,10,coordinated,15.0,0.25,16.25,33.75,0.75,0.0,0.0
457,1,coordinated,10.0,0.25,17.5,22.5,0.0,0.0,0.0
457,2,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.25
457,3,coordinated,10.0,0.25,17.5,22.5,0.5,0.25,0.0
457,4,coordinated,10.0,0.25,17.5,22.5,0.0,0.75,0.0
457,5,coordinated,10.0,0.25,17.5,22.5,0.5,0.0,0.25
457,6,coordinated,10.0,0.25,17.5,22.5,0.5,0.0,0.0
457,7,coordinated,10.0,0.5,25.0,15.0,1.0,0.75,0.25
457,8,coordinated,15.0,0.5,27.5,22.5,0.75,0.25,0.75
457,9,coordinated,15.0,0.5,27.5,22.5,0.75,0.5,0.25
457,10,coordinated,15.0,0.25,16.25,33.75,0.0,0.0,0.5
458,1,coordinated,10.0,0.0,10.0,30.0,0.5,0.0,0.0
458,2,coordinated,5.0,0.0,15.0,15.0,0.0,1.0,0.25
458,3,coordinated,5.0,0.0,15.0,15.0,0.5,0.0,0.75
458,4,coordinated,5.0,0.25,18.75,11.25,1.0,0.25,0.75
458,5,coordinated,10.0,0.0,10.0,30.0,0.25,0.0,0.5
458,6,coordinated,5.0,0.25,18.75,11.25,0.75,0.25,0.75
458,7,coordinated,10.0,0.0,10.0,30.0,0.5,0.5,0.0
458,8,coordinated,5.0,0.25,18.75,11.25,0.25,0.25,1.0
458,9,coordinated,10.0,0.0,10.0,30.0,0.25,0.0,1.0
458,10,coordinated,5.0,0.0,15.0,15.0,0.5,1.0,0.0
459,1,coordinated,10.0,0.0,10.0,30.0,1.0,0.0,0.0
459,2,coordinated,5.0,0.0,15.0,15.0,0.0,1.0,0.25
459,3,coordinated,5.0,0.0,15.0,15.0,0.5,0.0,0.25
459,4,coordinated,5.0,0.0,15.0,15.0,0.0,0.25,0.75
459,5,coordinated,5.0,0.0,15.0,15.0,0.0,0.25,0.5
459,6,coordinated,5.0,0.0,15.0,15.0,0.0,0.5,1.0
459,7,coordinated,5.0,0.0,15.0,15.0,0.0,0.5,0.5
459,8,coordinated,5.0,0.0,15.0,15.0,0.0,0.25,0.0
459,9,coordinated,5.0,0.0,15.0,15.0,0.0,1.0,0.25
459,10,coordinated,5.0,0.0,15.0,15.0,0.0,0.0,0.5
460,1,coordinated,10.0,0.0,10.0,30.0,0.75,0.0,0.0
460,2,coordinated,5.0,0.0,15.0,15.0,0.0,1.0,0.5
460,3,coordinated,5.0,0.0,15.0,15.0,0.5,0.0,0.75
460,4,coordinated,5.0,0.0,15.0,15.0,0.0,0.25,1.0
460,5,coordinated,5.0,0.0,15.0,15.0,0.0,0.25,0.5
460,6,coordinated,5.0,0.0,15.0,15.0,0.0,0.75,1.0
460,7,coordinated,5.0,0.0,15.0,15.0,0.0,0.5,0.5
460,8,coordinated,5.0,0.0,15.0,15.0,0.0,0.25,0.0
460,9,coordinated,5.0,0.0,15.0,15.0,0.0,1.0,0.0
460,10,coordinated,5.0,0.0,15.0,15.0,0.0,0.0,1.0
461,1,coordinated,10.0,0.25,17.5,22.5,0.25,0.0,0.0
461,2,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.25
461,3,coordinated,10.0,0.25,17.5,22.5,0.25,0.25,0.0
461,4,coordinated,10.0,0.25,17.5,22.5,0.5,0.75,0.0
461,5,coordinated,10.0,0.25,17.5,22.5,1.0,0.0,0.25
461,6,coordinated,10.0,0.25,17.5,22.5,0.25,0.0,0.0
461,7,coordinated,10.0,0.25,17.5,22.5,1.0,0.75,0.25
461,8,coordinated,10.0,0.25,17.5,22.5,1.0,0.5,0.25
461,9,coordinated,10.0,0.25,17.5,22.5,0.75,0.5,0.75
461,10,coordinated,10.0,0.25,17.5,22.5,0.25,0.25,1.0
462,1,coordinated,10.0,0.0,10.0,30.0,0.0,0.0,0.0
462,2,coordinated,5.0,0.0,15.0,15.0,0.0,1.0,0.25
462,3,coordinated,5.0,0.0,15.0,15.0,0.5,0.0,0.75
462,4,coordinated,5.0,0.0,15.0,15.0,0.0,0.25,0.75
462,5,coordinated,5.0,0.0,15.0,15.0,0.0,0.25,0.5
462,6,coordinated,5.0,0.0,15.0,15.0,0.0,0.5,1.0
462,7,coordinated,5.0,0.0,15.0,15.0,0.0,0.5,0.5
462,8,coordinated,5.0,0.0,15.0,15.0,0.0,0.25,0.0
462,9,coordinated,5.0,0.0,15.0,15.0,0.0,1.0,0.25
462,10,coordinated,5.0,0.0,15.0,15.0,0.0,0.0,1.0
463,1,coordinated,10.0,0.25,17.5,22.5,0.5,0.0,0.0
463,2,coordinated,10.0,0.25,17.5,22.5,0.5,0.0,0.25
463,3,coordinated,10.0,0.25,17.5,22.5,0.75,0.25,0.0
463,4,coordinated,10.0,0.25,17.5,22.5,1.0,0.75,0.0
463,5,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.25
463,6,coordinated,10.0,0.25,17.5,22.5,1.0,0.0,0.0
463,7,coordinated,10.0,0.25,17.5,22.5,1.0,0.75,0.25
463,8,coordinated,10.0,0.25,17.5,22.5,0.0,0.5,0.25
463,9,coordinated,10.0,0.5,25.0,15.0,0.75,0.5,0.75
463,10,coordinated,15.0,0.25,16.25,33.75,0.75,0.0,0.5
464,1,coordinated,10.0,0.25,17.5,22.5,1.0,0.0,0.0
464,2,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.25
464,3,coordinated,10.0,0.25,17.5,22.5,0.0,0.25,0.0
464,4,coordinated,10.0,0.25,17.5,22.5,0.75,0.75,0.0
464,5,coordinated,10.0,0.25,17.5,22.5,0.0,0.0,0.25
464,6,coordinated,10.0,0.25,17.5,22.5,0.0,0.0,0.0
464,7,coordinated,10.0,0.5,25.0,15.0,0.75,0.75,0.25
464,8,coordinated,15.0,0.5,27.5,22.5,1.0,0.25,0.75
464,9,coordinated,15.0,0.5,27.5,22.5,1.0,0.5,0.25
464,10,coordinated,15.0,0.25,16.25,33.75,0.25,0.0,0.0
465,1,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.0
465,2,coordinated,10.0,0.25,17.5,22.5,0.0,0.0,0.25
465,3,coordinated,10.0,0.25,17.5,22.5,1.0,0.25,0.0
465,4,coordinated,10.0,0.5,25.0,15.0,0.25,0.75,0.75
465,5,coordinated,15.0,0.75,38.75,11.25,0.75,0.5,0.75
465,6,coordinated,20.0,0.5,30.0,30.0,0.25,0.25,1.0
465,7,coordinated,15.0,0.75,38.75,11.25,0.5,1.0,1.0
465,8,coordinated,20.0,0.25,15.0,45.0,0.25,0.75,0.5
465,9,coordinated,10.0,0.25,17.5,22.5,0.75,0.25,0.0
465,10,coordinated,10.0,0.25,17.5,22.5,0.0,0.0,1.0
466,1,coordinated,10.0,0.0,10.0,30.0,0.5,0.0,0.0
466,2,coordinated,5.0,0.0,15.0,15.0,0.0,1.0,0.25
466,3,coordinated,5.0,0.0,15.0,15.0,0.5,0.0,0.75
466,4,coordinated,5.0,0.25,18.75,11.25,0.0,0.25,0.75
466,5,coordinated,10.0,0.25,17.5,22.5,0.0,0.0,0.5
466,6,coordinated,10.0,0.25,17.5,22.5,0.5,0.0,0.0
466,7,coordinated,10.0,0.25,17.5,22.5,0.75,0.75,0.25
466,8,coordinated,10.0,0.25,17.5,22.5,0.25,0.5,0.25
466,9,coordinated,10.0,0.5,25.0,15.0,0.75,0.5,0.75
466,10,coordinated,15.0,0.25,16.25,33.75,0.25,0.5,0.5
467,1,coordinated,10.0,0.0,10.0,30.0,0.0,0.0,0.0
467,2,coordinated,5.0,0.0,15.0,15.0,0.0,1.0,0.25
467,3,coordinated,5.0,0.25,18.75,11.25,0.5,0.0,0.75
467,4,coordinated,10.0,0.75,32.5,7.5,0.75,0.75,0.75
467,5,coordinated,20.0,0.5,30.0,30.0,1.0,0.5,0.25
467,6,coordinated,15.0,0.5,27.5,22.5,0.5,0.5,0.75
467,7,coordinated,15.0,0.25,16.25,33.75,0.0,0.0,0.5
467,8,coordinated,10.0,0.25,17.5,22.5,0.0,0.5,0.25
467,9,coordinated,10.0,0.25,17.5,22.5,0.25,0.0,0.75
467,10,coordinated,10.0,0.25,17.5,22.5,0.0,0.25,1.0
468,1,coordinated,10.0,0.25,17.5,22.5,0.25,0.0,0.0
468,2,coordinated,10.0,0.25,17.5,22.5,1.0,0.0,0.25
468,3,coordinated,10.0,0.25,17.5,22.5,0.5,0.25,0.0
468,4,coordinated,10.0,0.25,17.5,22.5,0.25,0.75,0.0
468,5,coordinated,10.0,0.25,17.5,22.5,0.25,0.5,0.25
468,6,coordinated,10.0,0.25,17.5,22.5,0.25,0.5,0.0
468,7,coordinated,10.0,0.25,17.5,22.5,0.25,0.75,0.25
468,8,coordinated,10.0,0.25,17.5,22.5,0.5,0.5,0.25
468,9,coordinated,10.0,0.25,17.5,22.5,0.25,0.5,0.75
468,10,coordinated,10.0,0.25,17.5,22.5,0.0,0.25,1.0
469,1,coordinated,10.0,0.0,10.0,30.0,0.0,0.0,0.0
469,2,coordinated,5.0,0.0,15.0,15.0,0.0,1.0,0.25
469,3,coordinated,5.0,0.0,15.0,15.0,0.75,0.0,0.75
469,4,coordinated,5.0,0.0,15.0,15.0,0.0,0.25,0.75
469,5,coordinated,5.0,0.0,15.0,15.0,0.0,0.25,0.5
469,6,coordinated,5.0,0.0,15.0,15.0,0.0,0.5,1.0
469,7,coordinated,5.0,0.0,15.0,15.0,0.0,0.5,0.5
469,8,coordinated,5.0,0.0,15.0,15.0,0.0,0.25,0.0
469,9,coordinated,5.0,0.5,22.5,7.5,0.5,1.0,0.75
469,10,coordinated,15.0,0.25,16.25,33.75,0.5,0.25,0.5
470,1,coordinated,10.0,0.0,10.0,30.0,0.0,0.25,0.0
470,2,coordinated,5.0,0.0,15.0,15.0,0.0,1.0,0.0
470,3,coordinated,5.0,0.0,15.0,15.0,0.75,0.0,0.75
470,4,coordinated,5.0,0.0,15.0,15.0,0.0,0.25,0.75
470,5,coordinated,5.0,0.25,18.75,11.25,1.0,0.25,0.5
470,6,coordinated,10.0,0.0,10.0,30.0,0.25,0.0,0.75
470,7,coordinated,5.0,0.0,15.0,15.0,0.0,0.25,0.5
470,8,coordinated,5.0,0.0,15.0,15.0,0.0,0.25,0.0
470,9,coordinated,5.0,0.0,15.0,15.0,0.0,1.0,0.25
470,10,coordinated,5.0,0.0,15.0,15.0,0.0,0.0,1.0
471,1,coordinated,10.0,0.25,17.5,22.5,1.0,0.0,0.0
471,2,coordinated,10.0,0.25,17.5,22.5,0.5,0.0,0.25
471,3,coordinated,10.0,0.25,17.5,22.5,0.25,0.25,0.0
471,4,coordinated,10.0,0.25,17.5,22.5,0.25,0.75,0.0
471,5,coordinated,10.0,0.25,17.5,22.5,1.0,0.0,0.25
471,6,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.0
471,7,coordinated,10.0,0.25,17.5,22.5,0.5,0.75,0.0
471,8,coordinated,10.0,0.5,25.0,15.0,1.0,0.5,0.25
471,9,coordinated,15.0,0.25,16.25,33.75,0.25,0.5,0.0
471,10,coordinated,10.0,0.25,17.5,22.5,0.0,0.0,0.75
472,1,coordinated,10.0,0.0,10.0,30.0,0.75,1.0,0.0
472,2,coordinated,5.0,0.0,15.0,15.0,0.0,1.0,0.25
472,3,coordinated,5.0,0.0,15.0,15.0,0.75,0.0,0.75
472,4,coordinated,5.0,0.0,15.0,15.0,0.0,0.25,0.75
472,5,coordinated,5.0,0.0,15.0,15.0,0.0,0.25,0.5
472,6,coordinated,5.0,0.0,15.0,15.0,0.0,0.5,0.0
472,7,coordinated,5.0,0.25,18.75,11.25,0.0,0.5,0.5
472,8,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,1.0
472,9,coordinated,10.0,0.5,25.0,15.0,0.25,0.5,0.75
472,10,coordinated,15.0,0.75,38.75,11.25,1.0,0.75,0.5
473,1,coordinated,10.0,0.0,10.0,30.0,0.0,0.0,0.0
473,2,coordinated,5.0,0.0,15.0,15.0,0.0,0.25,0.25
473,3,coordinated,5.0,0.25,18.75,11.25,0.75,0.0,0.75
473,4,coordinated,10.0,0.75,32.5,7.5,1.0,0.75,0.75
473,5,coordinated,20.0,0.5,30.0,30.0,0.75,0.5,0.25
473,6,coordinated,15.0,0.5,27.5,22.5,0.25,0.5,0.75
473,7,coordinated,15.0,0.25,16.25,33.75,1.0,0.0,0.5
473,8,coordinated,10.0,0.5,25.0,15.0,0.75,0.5,0.25
473,9,coordinated,15.0,0.25,16.25,33.75,0.25,0.5,0.0
473,10,coordinated,10.0,0.25,17.5,22.5,0.0,0.0,0.75
474,1,coordinated,10.0,0.25,17.5,22.5,0.5,0.0,0.0
474,2,coordinated,10.0,0.25,17.5,22.5,0.25,0.0,0.25
474,3,coordinated,10.0,0.25,17.5,22.5,0.75,0.25,0.0
474,4,coordinated,10.0,0.25,17.5,22.5,0.0,0.5,0.0
474,5,coordinated,10.0,0.25,17.5,22.5,0.5,0.0,0.25
474,6,coordinated,10.0,0.25,17.5,22.5,1.0,0.0,0.0
474,7,coordinated,10.0,0.25,17.5,22.5,0.0,0.75,1.0
474,8,coordinated,10.0,0.25,17.5,22.5,1.0,0.5,0.25
474,9,coordinated,10.0,0.5,25.0,15.0,1.0,0.5,0.75
474,10,coordinated,15.0,0.5,27.5,22.5,1.0,0.75,0.5
475,1,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.0
475,2,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.25
475,3,coordinated,10.0,0.25,17.5,22.5,0.0,0.25,0.75
475,4,coordinated,10.0,0.25,17.5,22.5,0.5,0.75,0.0
475,5,coordinated,10.0,0.5,25.0,15.0,0.75,0.25,0.25
475,6,coordinated,15.0,0.25,16.25,33.75,1.0,0.0,0.0
475,7,coordinated,10.0,0.25,17.5,22.5,0.0,0.25,0.5
475,8,coordinated,10.0,0.25,17.5,22.5,0.0,0.5,0.25
475,9,coordinated,10.0,0.5,25.0,15.0,0.75,0.5,0.25
475,10,coordinated,15.0,0.75,38.75,11.25,1.0,0.75,0.5
476,1,coordinated,10.0,0.25,17.5,22.5,0.0,0.0,0.0
476,2,coordinated,10.0,0.25,17.5,22.5,0.0,0.0,0.5
476,3,coordinated,10.0,0.25,17.5,22.5,1.0,0.0,0.0
476,4,coordinated,10.0,0.25,17.5,22.5,1.0,0.75,0.0
476,5,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.25
476,6,coordinated,10.0,0.25,17.5,22.5,0.5,0.25,0.0
476,7,coordinated,10.0,0.5,25.0,15.0,0.5,0.75,0.25
476,8,coordinated,15.0,0.5,27.5,22.5,0.25,0.25,0.75
476,9,coordinated,15.0,0.5,27.5,22.5,0.25,0.5,0.25
476,10,coordinated,15.0,0.25,16.25,33.75,0.5,0.0,0.0
477,1,coordinated,10.0,0.25,17.5,22.5,0.25,0.0,1.0
477,2,coordinated,10.0,0.25,17.5,22.5,1.0,0.0,0.25
477,3,coordinated,10.0,0.25,17.5,22.5,0.5,0.25,0.0
477,4,coordinated,10.0,0.25,17.5,22.5,0.25,0.5,0.0
477,5,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.25
477,6,coordinated,10.0,0.25,17.5,22.5,0.0,0.0,0.0
477,7,coordinated,10.0,0.5,25.0,15.0,0.75,0.75,0.25
477,8,coordinated,15.0,0.25,16.25,33.75,0.0,0.5,0.5
477,9,coordinated,10.0,0.5,25.0,15.0,0.5,0.25,0.5
477,10,coordinated,15.0,0.5,27.5,22.5,0.5,0.75,0.5
478,1,coordinated,10.0,0.25,17.5,22.5,1.0,0.0,0.0
478,2,coordinated,10.0,0.25,17.5,22.5,0.5,0.0,0.25
478,3,coordinated,10.0,0.25,17.5,22.5,0.25,0.25,0.0
478,4,coordinated,10.0,0.25,17.5,22.5,0.75,0.75,0.0
478,5,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.25
478,6,coordinated,10.0,0.25,17.5,22.5,0.0,0.0,0.0
478,7,coordinated,10.0,0.5,25.0,15.0,0.75,0.75,0.25
478,8,coordinated,15.0,0.5,27.5,22.5,0.5,0.25,0.75
478,9,coordinated,15.0,0.5,27.5,22.5,0.75,0.5,0.25
478,10,coordinated,15.0,0.25,16.25,33.75,0.25,0.0,0.0
479,1,coordinated,10.0,0.25,17.5,22.5,0.5,0.25,0.0
479,2,coordinated,10.0,0.0,10.0,30.0,0.25,0.0,0.25
479,3,coordinated,5.0,0.0,15.0,15.0,0.0,1.0,0.75
479,4,coordinated,5.0,0.25,18.75,11.25,0.0,0.25,0.75
479,5,coordinated,10.0,0.25,17.5,22.5,0.5,0.0,0.5
479,6,coordinated,10.0,0.25,17.5,22.5,0.25,0.0,0.0
479,7,coordinated,10.0,0.5,25.0,15.0,0.75,0.75,0.25
479,8,coordinated,15.0,0.5,27.5,22.5,0.75,0.25,0.75
479,9,coordinated,15.0,0.5,27.5,22.5,1.0,0.5,0.25
479,10,coordinated,15.0,0.25,16.25,33.75,0.0,0.0,0.0
480,1,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.0
480,2,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.25
480,3,coordinated,10.0,0.0,10.0,30.0,0.75,0.0,0.0
480,4,coordinated,5.0,0.0,15.0,15.0,0.0,1.0,0.25
480,5,coordinated,5.0,0.0,15.0,15.0,0.0,0.25,0.5
480,6,coordinated,5.0,0.0,15.0,15.0,0.0,0.5,1.0
480,7,coordinated,5.0,0.0,15.0,15.0,0.0,0.5,0.5
480,8,coordinated,5.0,0.0,15.0,15.0,0.0,0.25,0.0
480,9,coordinated,5.0,0.0,15.0,15.0,0.0,1.0,0.25
480,10,coordinated,5.0,0.0,15.0,15.0,0.0,0.5,1.0
481,1,coordinated,10.0,0.0,10.0,30.0,0.0,0.0,0.0
481,2,coordinated,5.0,0.0,15.0,15.0,0.0,1.0,0.25
481,3,coordinated,5.0,0.0,15.0,15.0,0.0,0.0,0.75
481,4,coordinated,5.0,0.25,18.75,11.25,0.5,0.25,0.75
481,5,coordinated,10.0,0.0,10.0,30.0,0.25,0.0,0.5
